,accuracy,loss,val_accuracy,val_loss
0,0.36666667461395264,2.387146472930908,0.45911094546318054,2.28477144241333
1,0.44999998807907104,1.8639308214187622,0.5765184760093689,0.9630395770072937
2,0.5249999761581421,1.0011718273162842,0.5144214630126953,0.9522891044616699
3,0.800000011920929,0.685477077960968,0.6023074388504028,0.7583485841751099
4,0.7416666746139526,0.6144798398017883,0.7241262197494507,0.609871506690979
5,0.8416666388511658,0.449130654335022,0.7044451832771301,0.6593701839447021
6,0.8666666746139526,0.37107619643211365,0.7353240847587585,0.5475435256958008
7,0.8833333253860474,0.31240591406822205,0.7991177439689636,0.5107711553573608
8,0.8666666746139526,0.3158735930919647,0.8116728663444519,0.4375166594982147
9,0.925000011920929,0.24155618250370026,0.8194774389266968,0.45281916856765747
10,0.9666666388511658,0.16625143587589264,0.8157448172569275,0.4373067617416382
11,0.9583333134651184,0.15580040216445923,0.7970817685127258,0.519700288772583
12,0.949999988079071,0.12482229620218277,0.8656260371208191,0.3485316336154938
13,0.9750000238418579,0.11681805551052094,0.7570410370826721,0.559747576713562
14,0.9833333492279053,0.10783328860998154,0.8513742685317993,0.3586326837539673
15,0.9833333492279053,0.08838097006082535,0.8211740851402283,0.4454295039176941
16,0.9750000238418579,0.09236445277929306,0.817441463470459,0.42962852120399475
17,0.9916666746139526,0.05732804909348488,0.866644024848938,0.3381056785583496
18,0.9916666746139526,0.05172353610396385,0.7807940244674683,0.5286250710487366
19,0.9916666746139526,0.04416313022375107,0.8435697555541992,0.3988144099712372
