,accuracy,loss,val_accuracy,val_loss
0,0.20749999582767487,1.8405224084854126,0.31252121925354004,1.7402244806289673
1,0.2566666603088379,1.7171872854232788,0.35459789633750916,1.6451818943023682
2,0.3308333456516266,1.6275779008865356,0.3959959149360657,1.560647964477539
3,0.4000000059604645,1.547506332397461,0.45198506116867065,1.4863834381103516
4,0.44083333015441895,1.4672200679779053,0.5218866467475891,1.4186524152755737
5,0.4908333420753479,1.3917149305343628,0.5782151222229004,1.3579708337783813
6,0.4908333420753479,1.3485167026519775,0.6379368901252747,1.3050497770309448
7,0.5241666436195374,1.2959980964660645,0.6806922554969788,1.2595691680908203
8,0.5708333253860474,1.252949595451355,0.7125890851020813,1.2184169292449951
9,0.5416666865348816,1.2221124172210693,0.7309128046035767,1.1832302808761597
10,0.5600000023841858,1.1871603727340698,0.7376993298530579,1.1517276763916016
11,0.6000000238418579,1.1438705921173096,0.742449939250946,1.1230312585830688
12,0.6474999785423279,1.1010843515396118,0.7600950002670288,1.0966804027557373
13,0.5958333611488342,1.1115399599075317,0.7706142067909241,1.073114037513733
14,0.6366666555404663,1.0717395544052124,0.7760434150695801,1.050070881843567
15,0.6508333086967468,1.0538369417190552,0.7831693291664124,1.0297646522521973
16,0.6499999761581421,1.030411958694458,0.7960637807846069,1.0101686716079712
17,0.6691666841506958,1.0117946863174438,0.8008143901824951,0.9919123649597168
18,0.6783333420753479,0.9983696341514587,0.8001357316970825,0.9757972955703735
19,0.6691666841506958,0.9816914796829224,0.8059043288230896,0.959464967250824
