,accuracy,loss,val_accuracy,val_loss
0,0.7208333611488342,0.7267905473709106,0.8055649995803833,0.43897876143455505
1,0.8675000071525574,0.32291027903556824,0.8988802433013916,0.2897333800792694
2,0.9175000190734863,0.22853516042232513,0.8751272559165955,0.3025442361831665
3,0.9333333373069763,0.18263889849185944,0.8707159757614136,0.32636669278144836
4,0.9075000286102295,0.23168420791625977,0.7947064638137817,0.5080773234367371
5,0.9133333563804626,0.20333349704742432,0.8815745115280151,0.28694891929626465
6,0.9275000095367432,0.18096821010112762,0.8965049386024475,0.23622891306877136
7,0.9608333110809326,0.11147117614746094,0.91923987865448,0.19936344027519226
8,0.940833330154419,0.1290220469236374,0.838819146156311,0.3613285720348358
9,0.9691666960716248,0.08945535868406296,0.9141499996185303,0.2101058065891266
10,0.9683333039283752,0.08181869983673096,0.9009161591529846,0.27418938279151917
11,0.9775000214576721,0.08545351773500443,0.9355276823043823,0.17503105103969574
12,0.9700000286102295,0.08777987211942673,0.9334917068481445,0.17909745872020721
13,0.9741666913032532,0.06994765996932983,0.9256871342658997,0.18279382586479187
14,0.9800000190734863,0.05881939083337784,0.884628415107727,0.2924864590167999
15,0.9700000286102295,0.08439406752586365,0.9182218909263611,0.21292047202587128
16,0.9766666889190674,0.06023522838950157,0.9290804266929626,0.18540266156196594
17,0.9908333420753479,0.036998651921749115,0.9144893288612366,0.2231355607509613
18,0.9933333396911621,0.033843353390693665,0.9321343898773193,0.18183378875255585
19,0.9825000166893005,0.04119432717561722,0.9273837804794312,0.2037356048822403
