,accuracy,loss,val_accuracy,val_loss
0,0.3375000059604645,1.4636014699935913,0.44994911551475525,3.799013614654541
1,0.574999988079071,1.3849170207977295,0.324737012386322,4.359454154968262
2,0.512499988079071,2.074404239654541,0.39871054887771606,3.0181126594543457
3,0.5375000238418579,0.8172874450683594,0.3284696340560913,3.191905975341797
4,0.512499988079071,0.9926724433898926,0.35799118876457214,3.0934314727783203
5,0.5625,0.8000128865242004,0.40922972559928894,2.982302188873291
6,0.6875,0.6199455857276917,0.421106219291687,3.180202007293701
7,0.737500011920929,0.6805265545845032,0.44723448157310486,3.0006160736083984
8,0.6499999761581421,0.6955229043960571,0.45605701208114624,3.024782657623291
9,0.75,0.721035897731781,0.35799118876457214,3.35507869720459
10,0.6499999761581421,0.8967830538749695,0.4655582010746002,2.99564266204834
11,0.75,0.49237060546875,0.3427214026451111,3.1760547161102295
12,0.6625000238418579,0.7357093691825867,0.46012893319129944,2.93942928314209
13,0.762499988079071,0.5791953802108765,0.49711570143699646,3.2387495040893555
14,0.699999988079071,0.717937707901001,0.4662368595600128,2.9028782844543457
15,0.7875000238418579,0.5020461082458496,0.4635222256183624,2.911829948425293
16,0.6625000238418579,0.697913646697998,0.3729216158390045,3.1273841857910156
17,0.7124999761581421,0.7116295695304871,0.45062774419784546,2.938687562942505
18,0.8374999761581421,0.40456661581993103,0.570071280002594,2.8242433071136475
19,0.9375,0.2521640658378601,0.4638615548610687,2.9954841136932373
